Project_ID,Project_Type,Location,Area_Impacted,Air_Emissions,Water_Pollution,Habitat_Loss,Carbon_Footprint,Mitigation_Plan,Impact_Score,Budget,Duration,Stakeholders,Public_Acceptance,Sustainability_Practices
Project_93097,Energy,City_B,91.86,540.39,90.86,9.13,8019.28,Not Applicable,10.16,7546756,19,"['Government', 'Private Sector', 'Environmental Organization']",High,"['Waste Management', 'Renewable Energy']"
Project_52745,Energy,City_C,87.59,526.42,83.7,9.27,7905.62,Planned,79.33,8350100,45,"['Government', 'Private Sector', 'Private Sector']",Low,"['Waste Management', 'Energy Efficiency']"
Project_7779,Energy,City_D,84.45,565.84,55.62,5.99,8468.46,Not Applicable,88.88,8673410,33,"['Environmental Organization', 'Local Community', 'Government']",High,"['Renewable Energy', 'Energy Efficiency']"
Project_96102,Energy,City_C,65.38,563.52,56.84,5.19,8746.07,Planned,69.81,280913,15,"['Government', 'Government', 'Local Community']",High,"['Energy Efficiency', 'Green Infrastructure']"
Project_92284,Energy,City_D,52.41,733.74,97.15,7.73,8815.75,Planned,17.99,7675528,25,"['Environmental Organization', 'Environmental Organization', 'Government']",High,"['Waste Management', 'Energy Efficiency']"
Project_85544,Energy,City_E,97.81,697.27,60.24,7.72,8443.9,Not Applicable,80.79,589231,49,"['Government', 'Local Community', 'Government']",High,"['Green Infrastructure', 'Energy Efficiency']"
Project_26702,Energy,City_D,86.19,825.99,55.94,5.23,8319.37,Implemented,19.95,9562822,40,"['Government', 'Local Community', 'Environmental Organization']",Medium,"['Green Infrastructure', 'Waste Management']"
Project_13123,Energy,City_E,83.69,822.63,89.28,8.84,7946.65,Implemented,14.84,8220432,45,"['Local Community', 'Local Community', 'Local Community']",Low,"['Renewable Energy', 'Energy Efficiency']"
Project_26689,Energy,City_C,95.5,955.05,49.05,7.43,8113.85,Not Applicable,97.72,4862196,26,"['Local Community', 'Environmental Organization', 'Government']",High,"['Waste Management', 'Renewable Energy']"
Project_61475,Energy,City_C,72.23,749.61,94.01,9.4,8098.27,Not Applicable,1.73,6586995,55,"['Government', 'Private Sector', 'Private Sector']",Low,"['Green Infrastructure', 'Renewable Energy']"
Project_26447,Energy,City_D,61.75,782.4,55.45,6.53,8287.28,Not Applicable,81.95,5415710,7,"['Environmental Organization', 'Local Community', 'Environmental Organization']",High,"['Green Infrastructure', 'Renewable Energy']"
Project_26413,Energy,City_E,81.79,759.58,74.13,4.82,8299.58,Planned,86.62,2423631,28,"['Government', 'Government', 'Private Sector']",Medium,"['Renewable Energy', 'Waste Management']"
Project_13082,Energy,City_E,60.7,912.18,51.98,5.06,8811.72,Implemented,4.4,3283672,39,"['Environmental Organization', 'Private Sector', 'Government']",Low,"['Waste Management', 'Waste Management']"
Project_9830,Energy,City_C,96.67,518.79,87.9,9.72,8033.02,Not Applicable,86.32,1357589,9,"['Private Sector', 'Government', 'Government']",High,"['Energy Efficiency', 'Renewable Energy']"
Project_85619,Energy,City_D,95.22,504.42,98.53,9.2,8132.94,Implemented,5.91,7650800,56,"['Government', 'Private Sector', 'Environmental Organization']",Low,"['Renewable Energy', 'Waste Management']"
Project_67739,Energy,City_D,79.36,644.27,85.76,7.22,8258.49,Implemented,25.5,9428416,55,"['Local Community', 'Local Community', 'Local Community']",Medium,"['Renewable Energy', 'Energy Efficiency']"
Project_85181,Energy,City_C,62.66,867.48,52.68,9.33,8772.72,Planned,11.97,2042714,13,"['Government', 'Government', 'Government']",Medium,"['Renewable Energy', 'Renewable Energy']"
Project_61722,Energy,City_A,87.98,784.98,67.82,4.67,8908.41,Implemented,54.06,9754181,26,"['Government', 'Environmental Organization', 'Environmental Organization']",Medium,"['Green Infrastructure', 'Renewable Energy']"
Project_92488,Energy,City_B,83.32,707.75,50.75,5.24,8694.71,Planned,2.39,8386069,34,"['Government', 'Environmental Organization', 'Local Community']",Low,"['Energy Efficiency', 'Energy Efficiency']"
Project_6993,Energy,City_C,75.19,882.67,63.72,5.77,8460.45,Planned,36.78,7155670,55,"['Government', 'Environmental Organization', 'Local Community']",Low,"['Green Infrastructure', 'Energy Efficiency']"
Project_29448,Energy,City_B,71.15,646.92,48.69,9.02,8090.02,Planned,56.98,7676136,9,"['Local Community', 'Private Sector', 'Private Sector']",Low,"['Energy Efficiency', 'Renewable Energy']"
Project_61858,Energy,City_A,93.19,745.51,56.57,5.62,8087,Planned,94.56,6972741,45,"['Private Sector', 'Environmental Organization', 'Private Sector']",Low,"['Renewable Energy', 'Energy Efficiency']"
Project_52088,Energy,City_E,58.58,941.8,96.07,7.53,7815.4,Implemented,56.25,4562908,21,"['Environmental Organization', 'Government', 'Private Sector']",Low,"['Waste Management', 'Renewable Energy']"
Project_13996,Energy,City_A,75.76,988.74,86.47,5.22,8612.26,Planned,72.42,7079170,20,"['Government', 'Local Community', 'Local Community']",Low,"['Energy Efficiency', 'Green Infrastructure']"
Project_68916,Energy,City_E,64.16,792.48,91.08,7.4,8473.85,Planned,69.16,9741600,52,"['Government', 'Environmental Organization', 'Environmental Organization']",Low,"['Waste Management', 'Waste Management']"
Project_52176,Energy,City_D,65.48,954.56,73.55,7.26,8790.22,Planned,3.51,6480986,39,"['Private Sector', 'Local Community', 'Local Community']",High,"['Renewable Energy', 'Green Infrastructure']"
Project_14258,Energy,City_B,51.86,527.19,92.31,8.47,7932.73,Implemented,78.77,2366591,33,"['Environmental Organization', 'Government', 'Environmental Organization']",Low,"['Energy Efficiency', 'Energy Efficiency']"
Project_58691,Energy,City_B,74.78,531.37,46.66,7.22,8302.19,Planned,58.91,7607832,16,"['Local Community', 'Local Community', 'Government']",Medium,"['Waste Management', 'Green Infrastructure']"
Project_67486,Energy,City_B,87,971.01,91.07,4.26,8257.13,Implemented,23.57,3409941,51,"['Private Sector', 'Government', 'Private Sector']",Low,"['Energy Efficiency', 'Green Infrastructure']"
Project_61762,Energy,City_C,87.17,509.25,65.22,5.65,8897.36,Implemented,76.51,9890218,24,"['Private Sector', 'Private Sector', 'Government']",Low,"['Green Infrastructure', 'Renewable Energy']"
Project_28141,Energy,City_D,53.54,867.01,65.29,6.95,8680.8,Not Applicable,22.22,2908929,44,"['Environmental Organization', 'Local Community', 'Local Community']",High,"['Green Infrastructure', 'Green Infrastructure']"
Project_84740,Energy,City_E,56.55,982.85,76.66,8.52,8865.28,Implemented,20.7,1564617,46,"['Local Community', 'Government', 'Environmental Organization']",Low,"['Renewable Energy', 'Renewable Energy']"
Project_84759,Energy,City_A,59.34,568.18,92.81,6.98,7859.32,Not Applicable,12.51,6845827,14,"['Private Sector', 'Environmental Organization', 'Local Community']",High,"['Waste Management', 'Waste Management']"
Project_28057,Energy,City_A,96.15,870.3,52.67,9.7,8235.51,Planned,55.73,8626409,47,"['Government', 'Environmental Organization', 'Private Sector']",High,"['Green Infrastructure', 'Renewable Energy']"
Project_52280,Energy,City_A,51.08,824.27,41.38,4.33,8204.76,Implemented,30.82,7536522,46,"['Local Community', 'Local Community', 'Private Sector']",Low,"['Renewable Energy', 'Energy Efficiency']"
Project_96233,Energy,City_A,82.49,965.06,73.12,9.97,8300.09,Planned,69.71,7635013,6,"['Government', 'Local Community', 'Environmental Organization']",Medium,"['Waste Management', 'Green Infrastructure']"
Project_14175,Energy,City_D,94.61,555.44,81.62,6.06,7787.87,Planned,91.81,3167860,34,"['Government', 'Private Sector', 'Government']",Low,"['Energy Efficiency', 'Renewable Energy']"
Project_86021,Energy,City_B,88.27,831.39,44.67,9.58,8829.5,Planned,49.75,1274168,19,"['Local Community', 'Environmental Organization', 'Private Sector']",Medium,"['Energy Efficiency', 'Renewable Energy']"
Project_58630,Energy,City_D,96.59,880.92,65.6,4.07,8096.95,Not Applicable,89.69,5921455,31,"['Environmental Organization', 'Private Sector', 'Government']",Medium,"['Energy Efficiency', 'Energy Efficiency']"
Project_86047,Energy,City_D,86.48,655.8,71.98,8.13,8902.33,Implemented,25.53,8523787,59,"['Local Community', 'Local Community', 'Government']",Medium,"['Energy Efficiency', 'Green Infrastructure']"
Project_87709,Energy,City_B,90.16,618.2,76.79,4.25,7793.51,Implemented,79.73,8425434,34,"['Private Sector', 'Private Sector', 'Private Sector']",Low,"['Renewable Energy', 'Energy Efficiency']"
Project_69239,Energy,City_B,86.1,833.31,45,4.38,8916.34,Implemented,76.94,605816,11,"['Government', 'Local Community', 'Environmental Organization']",Low,"['Waste Management', 'Renewable Energy']"
Project_93211,Energy,City_A,63.7,810.3,89.5,8.95,8759.22,Implemented,19.43,1120193,27,"['Local Community', 'Local Community', 'Local Community']",Medium,"['Energy Efficiency', 'Renewable Energy']"
Project_87560,Energy,City_B,64.38,579.16,52.34,4.78,8279.72,Not Applicable,89.77,8886132,52,"['Government', 'Environmental Organization', 'Local Community']",High,"['Waste Management', 'Waste Management']"
Project_68391,Energy,City_B,50.67,892.78,46.45,9.87,8265.85,Not Applicable,37.33,3304268,22,"['Government', 'Local Community', 'Local Community']",High,"['Energy Efficiency', 'Renewable Energy']"
Project_8364,Energy,City_A,98.73,505.86,96.11,4.68,8157.28,Not Applicable,92.79,6022791,30,"['Environmental Organization', 'Government', 'Government']",High,"['Green Infrastructure', 'Renewable Energy']"
Project_8985,Energy,City_D,89.02,867.03,61.82,5.81,8726.93,Planned,81.27,6407415,58,"['Government', 'Local Community', 'Private Sector']",Low,"['Renewable Energy', 'Waste Management']"
Project_23573,Energy,City_A,96.88,903.97,76.44,4.48,7992.51,Planned,18.39,8875895,48,"['Local Community', 'Local Community', 'Private Sector']",Medium,"['Waste Management', 'Energy Efficiency']"
Project_8968,Energy,City_B,57.41,622.95,69.56,5.51,8316.49,Planned,32.28,2942493,35,"['Environmental Organization', 'Government', 'Government']",Low,"['Green Infrastructure', 'Renewable Energy']"
Project_68023,Energy,City_A,83.07,977.55,88.93,9.31,7863.94,Implemented,25.06,4800403,8,"['Environmental Organization', 'Government', 'Government']",Low,"['Waste Management', 'Energy Efficiency']"
Project_8817,Energy,City_C,98.92,639.44,46.31,7.49,8147.24,Not Applicable,99.2,2458539,24,"['Local Community', 'Environmental Organization', 'Government']",Medium,"['Energy Efficiency', 'Energy Efficiency']"
Project_95814,Energy,City_E,55.47,567.68,82.23,9,7886.39,Implemented,32.55,976159,31,"['Environmental Organization', 'Government', 'Local Community']",High,"['Energy Efficiency', 'Waste Management']"
Project_24694,Energy,City_A,54.62,680.46,89.18,5.21,8457.74,Not Applicable,31.52,6514857,19,"['Private Sector', 'Local Community', 'Local Community']",High,"['Waste Management', 'Renewable Energy']"
Project_24102,Energy,City_E,62.53,561.22,67.84,8.37,7985.34,Planned,32.04,6793083,18,"['Private Sector', 'Local Community', 'Local Community']",High,"['Renewable Energy', 'Energy Efficiency']"
Project_54063,Energy,City_E,65.99,854.51,88.59,8.51,7808.9,Planned,69.33,5375765,48,"['Local Community', 'Private Sector', 'Environmental Organization']",High,"['Waste Management', 'Waste Management']"
Project_23469,Energy,City_C,78.84,927.96,89.59,4.97,8018.75,Not Applicable,53.37,1046295,17,"['Government', 'Local Community', 'Environmental Organization']",Medium,"['Energy Efficiency', 'Green Infrastructure']"
Project_8775,Energy,City_A,75.23,846.77,53.61,6.44,8024.83,Implemented,40.05,2323797,26,"['Environmental Organization', 'Environmental Organization', 'Government']",High,"['Waste Management', 'Green Infrastructure']"
Project_8474,Energy,City_A,65.39,645.72,67.92,9.35,8201.5,Planned,10.35,2894197,28,"['Government', 'Government', 'Environmental Organization']",High,"['Waste Management', 'Green Infrastructure']"
Project_92068,Energy,City_D,72.06,808.38,41.98,8.54,8285.87,Implemented,37.96,2284166,32,"['Local Community', 'Private Sector', 'Local Community']",Low,"['Energy Efficiency', 'Renewable Energy']"
Project_95943,Energy,City_B,83.23,616.52,83.8,9.53,8137.27,Implemented,71.53,8235623,25,"['Private Sector', 'Private Sector', 'Environmental Organization']",Medium,"['Renewable Energy', 'Renewable Energy']"
Project_86199,Energy,City_C,67.17,570.13,40.73,8.87,8777.49,Planned,29.65,9150551,45,"['Government', 'Local Community', 'Environmental Organization']",Medium,"['Renewable Energy', 'Renewable Energy']"
Project_8496,Energy,City_D,90.73,689.23,88.77,8.17,8372.83,Planned,79.94,1099714,47,"['Government', 'Private Sector', 'Government']",Low,"['Energy Efficiency', 'Green Infrastructure']"
Project_54066,Energy,City_C,61.7,632.8,95.25,6.68,8917.61,Planned,21.06,8429770,57,"['Local Community', 'Environmental Organization', 'Local Community']",High,"['Green Infrastructure', 'Energy Efficiency']"
Project_93199,Energy,City_A,88.91,520.75,60.54,6.58,8260.25,Planned,61.76,7945158,22,"['Environmental Organization', 'Local Community', 'Private Sector']",Low,"['Waste Management', 'Renewable Energy']"
Project_23340,Energy,City_D,64.04,668.22,70.25,4.62,8499.66,Not Applicable,84.93,2571936,50,"['Private Sector', 'Environmental Organization', 'Government']",Low,"['Energy Efficiency', 'Renewable Energy']"
Project_95868,Energy,City_C,64.77,807.36,72.13,8.53,8829.5,Not Applicable,92.93,3020871,41,"['Local Community', 'Private Sector', 'Local Community']",Medium,"['Green Infrastructure', 'Energy Efficiency']"
Project_87008,Energy,City_C,92.6,539.67,87.17,5.61,8332.79,Planned,81.59,5478478,58,"['Environmental Organization', 'Local Community', 'Local Community']",Low,"['Energy Efficiency', 'Waste Management']"
Project_68151,Energy,City_C,93.8,969.19,50.35,9.8,8792.84,Implemented,74.95,9263679,52,"['Environmental Organization', 'Private Sector', 'Private Sector']",High,"['Waste Management', 'Renewable Energy']"
Project_73806,Transportation,City_B,96.88,635.17,78.46,7.04,8133.95,Implemented,40.4,7742371,6,"['Environmental Organization', 'Private Sector', 'Environmental Organization']",High,"['Renewable Energy', 'Energy Efficiency']"
Project_69028,Transportation,City_C,62.11,818.01,69.46,5.95,8378.69,Not Applicable,15.48,8038367,13,"['Government', 'Local Community', 'Private Sector']",Medium,"['Renewable Energy', 'Green Infrastructure']"
Project_59750,Transportation,City_A,60.36,687.36,47.18,6.88,8049.3,Implemented,2.83,9476269,49,"['Government', 'Private Sector', 'Private Sector']",High,"['Renewable Energy', 'Green Infrastructure']"
Project_43855,Transportation,City_A,99.81,617.08,72.94,5.95,8397.93,Planned,27.98,302871,23,"['Local Community', 'Private Sector', 'Local Community']",Medium,"['Green Infrastructure', 'Waste Management']"
Project_46224,Transportation,City_A,68.04,840.01,84.99,7.4,8387.01,Planned,55.72,7306687,55,"['Government', 'Environmental Organization', 'Government']",Low,"['Renewable Energy', 'Green Infrastructure']"
Project_64680,Transportation,City_A,87.4,820.31,46.69,5.31,8619.03,Implemented,21.5,790297,25,"['Private Sector', 'Environmental Organization', 'Private Sector']",High,"['Waste Management', 'Renewable Energy']"
Project_69075,Transportation,City_E,86.08,799.7,93.34,5.38,8299.37,Implemented,89.3,162174,41,"['Environmental Organization', 'Local Community', 'Environmental Organization']",Medium,"['Renewable Energy', 'Green Infrastructure']"
Project_59701,Transportation,City_D,58.96,874.92,90.95,7.26,8078.54,Not Applicable,29.9,5018718,40,"['Environmental Organization', 'Local Community', 'Government']",Low,"['Waste Management', 'Energy Efficiency']"
Project_45466,Transportation,City_D,68.64,812.44,86.01,8.42,8850.19,Planned,8.26,2279611,47,"['Private Sector', 'Private Sector', 'Government']",High,"['Renewable Energy', 'Renewable Energy']"
Project_59761,Transportation,City_E,63.42,849.67,65.69,5.71,8033.36,Not Applicable,3.01,8148101,27,"['Private Sector', 'Government', 'Government']",Low,"['Green Infrastructure', 'Energy Efficiency']"
Project_69227,Transportation,City_C,51.05,537.56,83.31,9.7,8800.14,Implemented,34.1,1092319,22,"['Government', 'Environmental Organization', 'Private Sector']",High,"['Waste Management', 'Energy Efficiency']"
Project_45659,Transportation,City_A,90.8,987.91,97.48,8.64,8116.3,Not Applicable,19.18,4734428,36,"['Local Community', 'Environmental Organization', 'Government']",Low,"['Renewable Energy', 'Energy Efficiency']"
Project_69630,Transportation,City_D,58.14,894.02,86.38,6.79,8307.02,Not Applicable,10.4,1693542,47,"['Local Community', 'Local Community', 'Environmental Organization']",Low,"['Green Infrastructure', 'Green Infrastructure']"
Project_74216,Transportation,City_B,51.89,868.86,80.94,8.59,8040.48,Planned,53.52,8519841,35,"['Government', 'Local Community', 'Private Sector']",Medium,"['Waste Management', 'Green Infrastructure']"
